"","sk_caracterizacao_turismo_informal","Ano","massa_salarial","Número de ocupações","Gênero","Idade","Remuneração","Instrução","Horas Trabalhadas/Semana","Contribuição à Previdência Social","co_regiao_geografica","Região","Atividade Característica do Turismo"
"9253",3637,2014,106854.1338,131.4848917,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9254",2171,2015,861081.011,434.1716962,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",45,"Sul","Alimentação"
"9255",1302,2013,1283969.137,446.0071175,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Alimentação"
"9256",4167,2013,2121005.647,1727.462042,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9257",2851,2014,161103.7433,346.494189,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9258",4120,2014,15151.35211,74.9260943,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9259",3762,2015,256910.2339,508.1921221,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9260",3471,2012,192661.9819,109.1985728,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9261",2638,2013,222482.2867,614.8992713,"Feminino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9262",2510,2013,25603.74217,25.6037422,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9263",1435,2013,176967.0342,274.1376996,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9264",2584,2015,267833.5706,457.2267446,"Feminino","Até 24 anos","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9265",2841,2012,153364.1455,473.1238162,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9266",3687,2012,592878.251,238.4868829,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9267",1880,2014,4990360.4,4058.48616,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9268",1245,2013,1021672.896,1574.577985,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",39,"Sudeste","Alimentação"
"9269",1892,2013,2146451.136,623.677758,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9270",992,2012,44417.23645,233.6573567,"Masculino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9271",2331,2012,1967162.634,1787.607162,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9272",3642,2012,490630.5874,101.6386716,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9273",4098,2013,156732.0951,26.1220159,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Contribuinte",18,"Norte","Alimentação"
"9274",4136,2012,72805.44984,172.6111627,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9275",1597,2013,65687.56436,75.1573963,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9276",3414,2012,2380759.457,1586.494937,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Contribuinte",45,"Sul","Alimentação"
"9277",3691,2013,276454.0976,206.6963277,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9278",2626,2015,388048.5912,751.2025769,"Feminino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9279",3354,2012,122778.5961,123.7613692,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Contribuinte",45,"Sul","Alimentação"
"9280",3077,2015,1721815.987,1896.669625,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9281",3439,2014,1602116.598,1634.086616,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9282",2356,2013,64254.36732,44.7759223,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9283",3910,2012,29339.58138,61.4075325,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"9284",1969,2013,677641.626,114.2980452,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9285",1881,2014,1363060.159,912.4868581,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9286",1350,2013,60076.91465,52.8000616,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","Até 20 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9287",3540,2012,205447.3392,561.2269972,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9288",3890,2014,19760.4195,98.8020975,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9289",1974,2014,1124124.696,189.6064975,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9290",2989,2013,32558.77057,138.1072502,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9291",2080,2014,28118.05202,112.4722081,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9292",961,2014,16623.59217,173.9583729,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9293",3596,2014,961894.3891,496.9803749,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9294",3777,2014,0,45.3185948,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9295",1146,2013,34817.41418,301.7321386,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9296",4250,2012,74710.41676,42.8796921,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",30,"Nordeste","Alimentação"
"9297",3546,2013,337675.995,399.4918815,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9298",2536,2013,51329.99029,25.6649951,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9299",2675,2015,186022.5191,143.0942455,"Feminino","Até 24 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",39,"Sudeste","Alimentação"
"9300",3175,2015,247025.6469,287.7060504,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9301",3802,2015,188432.1765,372.3523189,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9302",1218,2012,267902.9236,547.2332325,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9303",2854,2014,187637.5606,207.0501099,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Contribuinte",39,"Sudeste","Alimentação"
"9304",3514,2012,173031.9385,187.6961844,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9305",3203,2013,20565.68525,24.1949238,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9306",1942,2014,2773450.879,875.2128661,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Contribuinte",39,"Sudeste","Alimentação"
"9307",3027,2013,122554.0883,298.6694901,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9308",3872,2015,1359816.886,1449.912396,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9309",1263,2013,122647.1081,418.5300047,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9310",3335,2012,NA,56.0392507,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9311",4070,2012,151576.5443,141.0289046,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Contribuinte",45,"Sul","Alimentação"
"9312",2714,2015,186350.2629,400.1292834,"Feminino","Até 24 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9313",2196,2014,0,291.5204746,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Alimentação"
"9314",1794,2014,158361.0538,125.6930533,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9315",1179,2013,56714.12651,48.2673417,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9316",1041,2012,25406.16794,29.8896093,"Masculino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9317",3251,2015,1555556.798,778.0155684,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9318",1016,2012,16407.78555,37.0995151,"Masculino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9319",3220,2013,92896.3908,157.0170676,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9320",1250,2014,1197374.043,1620.028678,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",39,"Sudeste","Alimentação"
"9321",1345,2013,55171.85162,36.7812344,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9322",1652,2015,1145462.511,263.9777163,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9323",1687,2014,462830.7784,601.5684867,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9324",3839,2013,11804.97271,29.5124318,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Contribuinte",45,"Sul","Alimentação"
"9325",2130,2012,NA,28.6296258,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9326",1265,2014,62195.94133,77.0702482,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",18,"Norte","Alimentação"
"9327",4082,2012,67811.60157,155.7287768,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",45,"Sul","Alimentação"
"9328",1852,2014,201230.8187,214.3996301,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9329",2518,2012,264806.5389,40.7394675,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9330",2960,2014,105370.8084,70.2472056,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9331",2827,2014,322406.4445,1797.76388,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",39,"Sudeste","Alimentação"
"9332",3360,2013,144773.4812,100.6998855,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9333",3179,2012,NA,14.6356806,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9334",1818,2013,707653.7346,481.7631224,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",45,"Sul","Alimentação"
"9335",3667,2014,279379.992,147.1330163,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9336",1842,2012,199922.987,393.8848518,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9337",2061,2014,193692.8935,155.160301,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
"9338",3615,2012,17851.16668,28.6996249,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","Até 20 horas","Contribuinte",55,"Centro-Oeste","Alimentação"
"9339",2622,2014,26711.55202,118.7834918,"Feminino","Até 24 anos","Até 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9340",3534,2014,426738.2023,483.8045567,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",39,"Sudeste","Alimentação"
"9341",2961,2014,51090.11091,42.5750924,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9342",2090,2012,3919.948765,15.6797951,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9343",2813,2013,6503.665521,53.2316825,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","Até 20 horas","Contribuinte",45,"Sul","Alimentação"
"9344",3727,2015,599698.1279,981.468949,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",45,"Sul","Alimentação"
"9345",1822,2014,1410283.768,946.3286616,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",39,"Sudeste","Alimentação"
"9346",1252,2014,195497.3052,264.7987849,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9347",4199,2013,538456.4984,174.2647045,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Alimentação"
"9348",3591,2013,917037.9017,524.1416789,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",55,"Centro-Oeste","Alimentação"
